40.670561, -73.832277
40.670431, -73.832291
40.670323, -73.832287
40.670179, -73.832259
40.670066, -73.832222
40.669923, -73.832157
40.669793, -73.832071
40.669643, -73.831941
40.669520, -73.831804
40.669404, -73.831629
40.669290, -73.831399
40.669204, -73.831133
40.669159, -73.830918
40.669139, -73.830650
40.669137, -73.830524
40.669151, -73.830345
40.669182, -73.830162
40.669249, -73.829913
40.669340, -73.829686
40.669463, -73.829474
40.669576, -73.829329
40.669736, -73.829173
